PlayerID,PanelID,DisplayUnitID,Latitude,Longitude,City,NameStreet,Address,Country
611510619,6454,611504053,51.1194431,16.9901667,Wrocław,Legnicka 58,Magnolia Park,Poland
611511056,6455,611504056,51.120298,16.9912161,Wrocław,Legnicka 58,Magnolia Park,Poland
611511056,6456,611504056,51.120298,16.9912161,Wrocław,Legnicka 58,Magnolia Park,Poland
611513909,6457,611504059,51.1202114,16.9915807,Wrocław,Legnicka 58,Magnolia Park,Poland
611513909,6458,611504059,51.1203781,16.9912099,Wrocław,Legnicka 58,Magnolia Park,Poland
611514267,6459,611504072,51.1183606,16.9878399,Wrocław,Legnicka 58,Magnolia Park,Poland
611514267,6460,611504072,51.1183606,16.9878399,Wrocław,Legnicka 58,Magnolia Park,Poland
611514418,6461,611504075,51.1198217,16.9905254,Wrocław,Legnicka 58,Magnolia Park,Poland
611514418,6462,611504075,51.1199189,16.9904958,Wrocław,Legnicka 58,Magnolia Park,Poland
611514452,6463,611504047,51.1175776,16.9887136,Wrocław,Legnicka 58,Magnolia Park,Poland
611514452,6464,611504047,51.1175776,16.9887136,Wrocław,Legnicka 58,Magnolia Park,Poland
742877588,6470,447241709,51.09685633,17.03417513,Wrocław,Sucha 1,Wroclavia,Poland
742877588,6471,447241709,51.09685633,17.03417781,Wrocław,Sucha 1,Wroclavia,Poland
687539334,6472,447241716,51.09675675,17.03566393,Wrocław,Sucha 1,Wroclavia,Poland
687539334,6473,447241716,51.09675549,17.03566326,Wrocław,Sucha 1,Wroclavia,Poland
742879963,6474,447241723,51.0960671,17.03489449,Wrocław,Sucha 1,Wroclavia,Poland
742879963,6475,447241723,51.09607365,17.03490223,Wrocław,Sucha 1,Wroclavia,Poland
1292277229,6476,447241742,51.09582558,17.03375798,Wrocław,Sucha 1,Wroclavia,Poland
1292277229,6477,447241742,51.09581678,17.03373911,Wrocław,Sucha 1,Wroclavia,Poland
775644923,6478,447241795,51.09622852,17.03379388,Wrocław,Sucha 1,Wroclavia,Poland
775644923,6479,447241795,51.09624083,17.03378778,Wrocław,Sucha 1,Wroclavia,Poland
742881974,6480,447241508,51.09670547,17.03385542,Wrocław,Sucha 1,Wroclavia,Poland
742881974,6481,447241508,51.09669284,17.03385005,Wrocław,Sucha 1,Wroclavia,Poland
1233001657,6484,373581524,51.09673,17.03421,Wrocław,Sucha 1,Wroclavia,Poland
1165579091,6485,373581530,51.09673,17.03421,Wrocław,Sucha 1,Wroclavia,Poland
456167161,7314,456166946,51.7794513,19.4452466,Łódź,Drewnowska 58,Manufaktura,Poland
630283461,7699,630282989,52.4027658,16.91472888,Poznań,Matyi,2/ Dw. Autobusowy - wejście/wyjście,Poland
656433447,7700,656432189,50.271853,19.003587,Katowice,Chorzowska 107,Silesia City Center,Poland
656433447,7701,656432189,50.271853,19.003587,Katowice,Chorzowska 107,Silesia City Center,Poland
656464980,7702,656433474,50.270676,19.003187,Katowice,Chorzowska 107,Silesia City Center,Poland
656464980,7703,656433474,50.270676,19.003187,Katowice,Chorzowska 107,Silesia City Center,Poland
656483756,7704,656433479,50.27056,19.005199,Katowice,Chorzowska 107,Silesia City Center,Poland
656483756,7705,656433479,50.27056,19.005199,Katowice,Chorzowska 107,Silesia City Center,Poland
656554231,7706,656433482,50.26988,19.0059,Katowice,Chorzowska 107,Silesia City Center,Poland
656554231,7707,656433482,50.26988,19.0059,Katowice,Chorzowska 107,Silesia City Center,Poland
997729020,8180,787450904,52.39848468,16.95383549,Poznań,Pleszewska,1/ Ogród Miejski Posnanii,Poland
674488615,8188,669830825,52.31805477,20.96633434,Warszawa,Światowida 17,Galeria Północna,Poland
678269815,8189,692789012,52.10562876,21.02053106,Piaseczno,Puławska,58/ Selgros Cash&Carry,Poland
660851812,8190,692789032,52.10562876,21.02053106,Piaseczno,Puławska,58/ Selgros Cash&Carry,Poland
1244864269,8191,692552627,52.30520848,21.08590722,Marki,Piłsudskiego,1/ CH M1 Marki,Poland
678227643,8192,692552630,52.30520848,21.08590722,Marki,Piłsudskiego,1/ CH M1 Marki,Poland
820983128,8193,692552619,52.21224814,20.95542312,Warszawa,AL. Jerozolimskie,179/ Blue City,Poland
657039238,8194,692552623,52.21224814,20.95542312,Warszawa,AL. Jerozolimskie,179/ Blue City,Poland
1179467982,8195,692552821,52.18826312,21.06173515,Warszawa,Powsińska,31/ Sadyba Best Mall,Poland
